Id,home_market,away_market,LineProvider,Spread,FormattedSpread
401540245,Idaho,Sacramento State,William Hill (New Jersey),-2.5,Idaho -2.5
401540260,Northern Arizona,Montana,William Hill (New Jersey),17,Montana -17
401540467,San Diego,Dayton,William Hill (New Jersey),-3.5,San Diego -3.5
401539980,Morgan State,UAlbany,William Hill (New Jersey),13,UAlbany -13
401540000,South Carolina State,The Citadel,William Hill (New Jersey),-4.5,South Carolina State -4.5
401540606,UAlbany,Villanova,Caesars Sportsbook (Colorado),4,Villanova -4
401540117,Florida A&M,Alabama State,William Hill (New Jersey),-17,Florida A&M -17
401540193,Eastern Kentucky,Southeast Missouri State,William Hill (New Jersey),3.5,Southeast Missouri State -3.5
401540252,Idaho State,Northern Colorado,William Hill (New Jersey),-6.5,Idaho State -6.5
401540314,Campbell,Elon,William Hill (New Jersey),-4.5,Campbell -4.5
401540126,Alcorn State,Prairie View A&M,William Hill (New Jersey),-6.5,Alcorn State -6.5
401540175,Stephen F. Austin,Austin Peay,William Hill (New Jersey),1.5,Austin Peay -1.5
401540423,Rhode Island,Bryant,William Hill (New Jersey),-11.5,Rhode Island -11.5
401540468,Dayton,St. Thomas (MN),William Hill (New Jersey),4,St. Thomas (MN) -4
401540555,Butler,Presbyterian,William Hill (New Jersey),-21,Butler -21
401540591,Samford,East Tennessee State,William Hill (New Jersey),-17.5,Samford -17.5
401540280,Northern Colorado,Weber State,Caesars Sportsbook (Colorado),22.5,Weber State -22.5
401540370,South Dakota State,North Dakota,Caesars Sportsbook (Colorado),-18.5,South Dakota State -18.5
401540509,New Hampshire,Towson,Caesars Sportsbook (Colorado),-20,New Hampshire -20
401540049,Lafayette,Bucknell,Caesars Sportsbook (Colorado),-13,Lafayette -13
401540490,Maine,Stony Brook,Caesars Sportsbook (Colorado),-6,Maine -6
401520147,Vanderbilt,Hawai'i,DraftKings,-18,Vanderbilt -18
401520147,Vanderbilt,Hawai'i,Bovada,-18,Vanderbilt -18.0
401520147,Vanderbilt,Hawai'i,teamrankings,-17.5,Vanderbilt -17.5
401520147,Vanderbilt,Hawai'i,William Hill (New Jersey),-17,Vanderbilt -17
401520146,Louisiana Tech,Florida International,DraftKings,-10,Louisiana Tech -10
401520146,Louisiana Tech,Florida International,Bovada,-11,Louisiana Tech -11.0
401520146,Louisiana Tech,Florida International,teamrankings,-10,Louisiana Tech -10
401520146,Louisiana Tech,Florida International,consensus,-10,Louisiana Tech -10
401520146,Louisiana Tech,Florida International,William Hill (New Jersey),-12,Louisiana Tech -12
401520238,New Mexico,New Mexico State,Bovada,-3,New Mexico -3.0
401520238,New Mexico,New Mexico State,William Hill (New Jersey),-2.5,New Mexico -2.5
401525501,Clemson,Florida Atlantic,Bovada,-25,Clemson -25.0
401525501,Clemson,Florida Atlantic,William Hill (New Jersey),-25,Clemson -25
401520242,Purdue,Syracuse,Bovada,1,Syracuse -1.0
401520242,Purdue,Syracuse,William Hill (New Jersey),1,Syracuse -1
401525503,West Virginia,Pittsburgh,DraftKings,2,Pittsburgh -2
401525503,West Virginia,Pittsburgh,Bovada,-2.5,West Virginia -2.5
401525503,West Virginia,Pittsburgh,William Hill (New Jersey),-2.5,West Virginia -2.5
401525522,Virginia,William & Mary,William Hill (New Jersey),-10,Virginia -10
401531886,Southern Miss,Old Dominion,DraftKings,-1.5,Southern Miss -1.5
401531886,Southern Miss,Old Dominion,Bovada,-3,Southern Miss -3.0
401531886,Southern Miss,Old Dominion,William Hill (New Jersey),-3,Southern Miss -3
401525527,Virginia Tech,Wake Forest,DraftKings,-1.5,Virginia Tech -1.5
401525527,Virginia Tech,Wake Forest,Bovada,-1.5,Virginia Tech -1.5
401525527,Virginia Tech,Wake Forest,William Hill (New Jersey),-1.5,Virginia Tech -1.5
401525863,Cincinnati,Iowa State,Bovada,-5,Cincinnati -5.0
401525863,Cincinnati,Iowa State,DraftKings,-5,Cincinnati -5
401525863,Cincinnati,Iowa State,William Hill (New Jersey),-4,Cincinnati -4
401532415,Buffalo,Central Michigan,DraftKings,3,Central Michigan -3
401532415,Buffalo,Central Michigan,Bovada,2.5,Central Michigan -2.5
401532415,Buffalo,Central Michigan,William Hill (New Jersey),2.5,Central Michigan -2.5
401525864,Oklahoma State,Kansas,DraftKings,3,Kansas -3
401525864,Oklahoma State,Kansas,Bovada,3,Kansas -3.0
401525864,Oklahoma State,Kansas,William Hill (New Jersey),3,Kansas -3
401525865,TCU,BYU,DraftKings,-5,TCU -5
401525865,TCU,BYU,Bovada,-5,TCU -5.0
401525865,TCU,BYU,William Hill (New Jersey),-5,TCU -5
401532591,Wyoming,Fresno State,Bovada,6,Fresno State -6.0
401532591,Wyoming,Fresno State,DraftKings,6,Fresno State -6
401532591,Wyoming,Fresno State,William Hill (New Jersey),5.5,Fresno State -5.5
401525866,Texas Tech,Kansas State,DraftKings,-1.5,Texas Tech -1.5
401525866,Texas Tech,Kansas State,Bovada,-1,Texas Tech -1.0
401525866,Texas Tech,Kansas State,William Hill (New Jersey),-1,Texas Tech -1
401526837,Massachusetts,Toledo,Bovada,19,Toledo -19.0
401526837,Massachusetts,Toledo,DraftKings,19,Toledo -19
401526837,Massachusetts,Toledo,William Hill (New Jersey),19,Toledo -19
401531381,UTSA,UAB,DraftKings,-9,UTSA -9
401531381,UTSA,UAB,Bovada,-8.5,UTSA -8.5
401531381,UTSA,UAB,William Hill (New Jersey),-9,UTSA -9
401531390,North Texas,Temple,Bovada,-6,North Texas -6.0
401531390,North Texas,Temple,DraftKings,-6.5,North Texas -6.5
401531390,North Texas,Temple,William Hill (New Jersey),-8,North Texas -8
401531433,Navy,North Texas,Bovada,-6.5,Navy -6.5
401531433,Navy,North Texas,DraftKings,-6,Navy -6
401531433,Navy,North Texas,William Hill (New Jersey),-6.5,Navy -6.5
401540556,Presbyterian,Stetson,William Hill (New Jersey),-1.5,Presbyterian -1.5
401532414,Eastern Michigan,Ball State,Bovada,-2,Eastern Michigan -2.0
401532414,Eastern Michigan,Ball State,DraftKings,-2.5,Eastern Michigan -2.5
401532414,Eastern Michigan,Ball State,William Hill (New Jersey),-2.5,Eastern Michigan -2.5
401540563,St. Thomas (MN),Butler,William Hill (New Jersey),-2,St. Thomas (MN) -2
401540336,Dartmouth,Yale,William Hill (New Jersey),4.5,Yale -4.5
401532416,Miami (OH),Bowling Green,Bovada,-7.5,Miami (OH) -7.5
401532416,Miami (OH),Bowling Green,DraftKings,-10,Miami (OH) -10
401532416,Miami (OH),Bowling Green,William Hill (New Jersey),-7.5,Miami (OH) -7.5
401539998,North Carolina Central,South Carolina State,William Hill (New Jersey),-14.5,North Carolina Central -14.5
401532417,Ohio,Kent State,Bovada,-24,Ohio -24.0
401532417,Ohio,Kent State,DraftKings,-26,Ohio -26
401532417,Ohio,Kent State,William Hill (New Jersey),-24.5,Ohio -24.5
401532418,Akron,Northern Illinois,Bovada,4,Northern Illinois -4.0
401532418,Akron,Northern Illinois,DraftKings,5,Northern Illinois -5
401532418,Akron,Northern Illinois,William Hill (New Jersey),4,Northern Illinois -4
401531887,Troy,Arkansas State,Bovada,-15.5,Troy -15.5
401531887,Troy,Arkansas State,DraftKings,-16,Troy -16
401531887,Troy,Arkansas State,William Hill (New Jersey),-15.5,Troy -15.5
401532590,Utah State,Colorado State,DraftKings,3,Colorado State -3
401532590,Utah State,Colorado State,Bovada,3,Colorado State -3.0
401532590,Utah State,Colorado State,William Hill (New Jersey),3,Colorado State -3
401532592,Boise State,San José State,Bovada,-7.5,Boise State -7.5
401532592,Boise State,San José State,DraftKings,-10,Boise State -10
401532592,Boise State,San José State,William Hill (New Jersey),-8,Boise State -8
401520313,Middle Tennessee,Louisiana Tech,Bovada,-3,Middle Tennessee -3.0
401520313,Middle Tennessee,Louisiana Tech,DraftKings,-3,Middle Tennessee -3
401520313,Middle Tennessee,Louisiana Tech,William Hill (New Jersey),-3,Middle Tennessee -3
401520312,Jacksonville State,Liberty,DraftKings,6,Liberty -6
401520312,Jacksonville State,Liberty,Bovada,7,Liberty -7.0
401520312,Jacksonville State,Liberty,William Hill (New Jersey),7,Liberty -7
401531888,App State,Coastal Carolina,Bovada,-4.5,App State -4.5
401531888,App State,Coastal Carolina,DraftKings,-6,App State -6
401531888,App State,Coastal Carolina,William Hill (New Jersey),-4.5,App State -4.5
401531405,Charlotte,Navy,Bovada,3,Navy -3.0
401531405,Charlotte,Navy,DraftKings,3,Navy -3
401531405,Charlotte,Navy,William Hill (New Jersey),3.5,Navy -3.5
401531420,South Florida,Florida Atlantic,Bovada,-2.5,South Florida -2.5
401531420,South Florida,Florida Atlantic,DraftKings,-2.5,South Florida -2.5
401531420,South Florida,Florida Atlantic,William Hill (New Jersey),-3,South Florida -3
401531889,Georgia State,Marshall,DraftKings,-1,Georgia State -1
401531889,Georgia State,Marshall,Bovada,-1.5,Georgia State -1.5
401531889,Georgia State,Marshall,William Hill (New Jersey),-2,Georgia State -2
401531890,James Madison,Georgia Southern,DraftKings,-6,James Madison -6
401531890,James Madison,Georgia Southern,Bovada,-6,James Madison -6.0
401531890,James Madison,Georgia Southern,William Hill (New Jersey),-5.5,James Madison -5.5
401532419,Ball State,Toledo,Bovada,17.5,Toledo -17.5
401532419,Ball State,Toledo,DraftKings,17.5,Toledo -17.5
401532419,Ball State,Toledo,William Hill (New Jersey),17.5,Toledo -17.5
401532422,Eastern Michigan,Kent State,DraftKings,-8.5,Eastern Michigan -8.5
401532422,Eastern Michigan,Kent State,Bovada,-7.5,Eastern Michigan -7.5
401532422,Eastern Michigan,Kent State,William Hill (New Jersey),-7,Eastern Michigan -7
401520358,Penn State,Indiana,DraftKings,-32,Penn State -32
401520358,Penn State,Indiana,Bovada,-31,Penn State -31.0
401520358,Penn State,Indiana,William Hill (New Jersey),-31,Penn State -31
401520353,Kentucky,Tennessee,Bovada,3.5,Tennessee -3.5
401520353,Kentucky,Tennessee,DraftKings,3.5,Tennessee -3.5
401520353,Kentucky,Tennessee,William Hill (New Jersey),4,Tennessee -4
401520350,Auburn,Mississippi State,Bovada,-6.5,Auburn -6.5
401520350,Auburn,Mississippi State,DraftKings,-6.5,Auburn -6.5
401520350,Auburn,Mississippi State,William Hill (New Jersey),-6.5,Auburn -6.5
401524056,Washington,Utah,ESPN Bet,-9.5,Washington -9.5
401524056,Washington,Utah,DraftKings,-10.5,Washington -10.5
401524056,Washington,Utah,Bovada,-9.5,Washington -9.5
401520351,Boston College,UConn,DraftKings,-14.5,Boston College -14.5
401520351,Boston College,UConn,Bovada,-14.5,Boston College -14.5
401520351,Boston College,UConn,William Hill (New Jersey),-14.5,Boston College -14.5
401520356,Northwestern,Maryland,Bovada,14.5,Maryland -14.5
401520356,Northwestern,Maryland,DraftKings,13.5,Maryland -13.5
401520356,Northwestern,Maryland,William Hill (New Jersey),14,Maryland -14
401520389,LSU,Florida,ESPN Bet,-16.5,LSU -16.5
401520389,LSU,Florida,Bovada,-16,LSU -16.0
401520389,LSU,Florida,DraftKings,-14,LSU -14
401520359,Texas A&M,South Carolina,Bovada,-17,Texas A&M -17.0
401520359,Texas A&M,South Carolina,DraftKings,-14.5,Texas A&M -14.5
401520359,Texas A&M,South Carolina,William Hill (New Jersey),-17,Texas A&M -17
401520386,Kentucky,Alabama,Bovada,10.5,Alabama -10.5
401520386,Kentucky,Alabama,ESPN Bet,11.5,Alabama -11.5
401520386,Kentucky,Alabama,DraftKings,10,Alabama -10
401532431,Eastern Michigan,Western Michigan,DraftKings,3,Western Michigan -3
401532431,Eastern Michigan,Western Michigan,Bovada,3,Western Michigan -3.0
401532431,Eastern Michigan,Western Michigan,William Hill (New Jersey),3,Western Michigan -3
401524054,Oregon State,Stanford,Bovada,-21.5,Oregon State -21.5
401524054,Oregon State,Stanford,DraftKings,-20,Oregon State -20
401524054,Oregon State,Stanford,ESPN Bet,-21.5,Oregon State -21.5
401524052,Colorado,Arizona,Bovada,8,Arizona -8.0
401524052,Colorado,Arizona,ESPN Bet,8,Arizona -8
401524052,Colorado,Arizona,DraftKings,6,Arizona -6
401520349,Army,Massachusetts,Bovada,-10,Army -10.0
401520349,Army,Massachusetts,DraftKings,-10,Army -10
401520349,Army,Massachusetts,William Hill (New Jersey),-10,Army -10
401524051,California,Washington State,Bovada,-2,California -2.0
401524051,California,Washington State,DraftKings,-1.5,California -1.5
401524051,California,Washington State,ESPN Bet,-1.5,California -1.5
401524055,UCLA,Arizona State,Bovada,-14,UCLA -14.0
401524055,UCLA,Arizona State,DraftKings,-16,UCLA -16
401524055,UCLA,Arizona State,ESPN Bet,-14,UCLA -14
401532603,Colorado State,Air Force,DraftKings,13,Air Force -13
401532603,Colorado State,Air Force,Bovada,14.5,Air Force -14.5
401532603,Colorado State,Air Force,William Hill (New Jersey),14.5,Air Force -14.5
401520391,Missouri,Tennessee,Bovada,2,Tennessee -2.0
401520391,Missouri,Tennessee,ESPN Bet,2.5,Tennessee -2.5
401520391,Missouri,Tennessee,DraftKings,1,Tennessee -1
401540293,Brown,Princeton,Caesars Sportsbook (Colorado),3,Princeton -3
401539996,North Carolina Central,Campbell,William Hill (New Jersey),2.5,Campbell -2.5
401540524,Marist,San Diego,William Hill (New Jersey),3,San Diego -3
401540215,SE Louisiana,Tarleton State,William Hill (New Jersey),-3.5,SE Louisiana -3.5
401534853,Harvard,Howard,William Hill (New Jersey),-8,Harvard -8
401540238,Eastern Washington,Idaho,William Hill (New Jersey),7.5,Idaho -7.5
401540546,North Carolina A&T,Towson,ESPN Bet,6,Towson -6
401540253,Montana,Idaho State,William Hill (New Jersey),-21,Montana -21
401540269,Montana State,Portland State,William Hill (New Jersey),-24.5,Montana State -24.5
401540611,Mercer,VMI,William Hill (New Jersey),-20,Mercer -20
401540595,East Tennessee State,VMI,ESPN Bet,-3.5,East Tennessee State -3.5
401540617,UAlbany,William & Mary,ESPN Bet,-5,UAlbany -5
401540589,Chattanooga,Furman,ESPN Bet,1.5,Furman -1.5
401540118,Alabama State,Alcorn State,William Hill (New Jersey),-2,Alabama State -2
401540584,Wofford,Chattanooga,William Hill (New Jersey),17.5,Chattanooga -17.5
401540150,Mississippi Valley State,Florida A&M,William Hill (New Jersey),30.5,Florida A&M -30.5
401540158,Prairie View A&M,Grambling,William Hill (New Jersey),2,Grambling -2
401540194,North Alabama,Eastern Kentucky,William Hill (New Jersey),7,Eastern Kentucky -7
401540300,Murray State,Indiana State,William Hill (New Jersey),2,Indiana State -2
401540357,Houston Christian,Lamar,William Hill (New Jersey),-2.5,Houston Christian -2.5
401540430,Northwestern State,Eastern Illinois,William Hill (New Jersey),6.5,Eastern Illinois -6.5
401540542,UT Martin,Tennessee State,William Hill (New Jersey),-20.5,UT Martin -20.5
401540186,Southern Utah,Central Arkansas,William Hill (New Jersey),8,Central Arkansas -8
401540228,Cal Poly,UC Davis,William Hill (New Jersey),23,UC Davis -23
401540391,McNeese,Nicholls,William Hill (New Jersey),7,Nicholls -7
401540273,Sacramento State,Northern Arizona,William Hill (New Jersey),-20,Sacramento State -20
401540309,Harvard,Cornell,William Hill (New Jersey),-12.5,Harvard -12.5
401540021,Long Island University,Sacred Heart,William Hill (New Jersey),-7.5,Long Island University -7.5
401540292,Brown,Rhode Island,William Hill (New Jersey),10,Rhode Island -10
401540523,Columbia,Marist,William Hill (New Jersey),-21.5,Columbia -21.5
401539973,Central Connecticut,Delaware State,William Hill (New Jersey),-4.5,Central Connecticut -4.5
401539997,Elon,North Carolina Central,William Hill (New Jersey),-6.5,Elon -6.5
401540315,Hampton,Campbell,William Hill (New Jersey),7.5,Campbell -7.5
401540371,North Dakota,Western Illinois,William Hill (New Jersey),-27,North Dakota -27
401520385,James Madison,UConn,Bovada,-25,James Madison -25.0
401520385,James Madison,UConn,DraftKings,-27,James Madison -27
401520385,James Madison,UConn,ESPN Bet,-24.5,James Madison -24.5
401540457,Drake,Valparaiso,William Hill (New Jersey),-4.5,Drake -4.5
401520392,Nebraska,Maryland,Bovada,1.5,Maryland -1.5
401520392,Nebraska,Maryland,DraftKings,1,Maryland -1
401520392,Nebraska,Maryland,ESPN Bet,1.5,Maryland -1.5
401540495,Lindenwood,Tennessee Tech,William Hill (New Jersey),2.5,Tennessee Tech -2.5
401520396,South Carolina,Vanderbilt,Bovada,-13,South Carolina -13.0
401520396,South Carolina,Vanderbilt,DraftKings,-14,South Carolina -14
401520396,South Carolina,Vanderbilt,ESPN Bet,-13.5,South Carolina -13.5
401540600,Furman,The Citadel,William Hill (New Jersey),-34.5,Furman -34.5
401525547,Boston College,Virginia Tech,Bovada,2.5,Virginia Tech -2.5
401525547,Boston College,Virginia Tech,DraftKings,-2.5,Boston College -2.5
401525547,Boston College,Virginia Tech,ESPN Bet,2.5,Virginia Tech -2.5
401540014,Delaware,Duquesne,William Hill (New Jersey),-21.5,Delaware -21.5
401520394,Penn State,Michigan,ESPN Bet,4.5,Michigan -4.5
401520394,Penn State,Michigan,DraftKings,6.5,Michigan -6.5
401520394,Penn State,Michigan,Bovada,4,Michigan -4.0
401540270,Sacramento State,Montana State,William Hill (New Jersey),10,Montana State -10
401520388,Liberty,Old Dominion,Bovada,-14,Liberty -14.0
401520388,Liberty,Old Dominion,DraftKings,-13,Liberty -13
401520388,Liberty,Old Dominion,ESPN Bet,-13.5,Liberty -13.5
401540008,Central Connecticut,Long Island University,William Hill (New Jersey),2.5,Long Island University -2.5
401520387,Louisiana Tech,Sam Houston,Bovada,-8,Louisiana Tech -8.0
401520387,Louisiana Tech,Sam Houston,DraftKings,-8.5,Louisiana Tech -8.5
401520387,Louisiana Tech,Sam Houston,ESPN Bet,-8.5,Louisiana Tech -8.5
401540295,Pennsylvania,Brown,William Hill (New Jersey),-10,Pennsylvania -10
401520390,Middle Tennessee,Florida International,Bovada,-10.5,Middle Tennessee -10.5
401520390,Middle Tennessee,Florida International,DraftKings,-11.5,Middle Tennessee -11.5
401520390,Middle Tennessee,Florida International,ESPN Bet,-10.5,Middle Tennessee -10.5
401520393,Ohio State,Michigan State,ESPN Bet,-32.5,Ohio State -32.5
401520393,Ohio State,Michigan State,Bovada,-32,Ohio State -32.0
401520393,Ohio State,Michigan State,DraftKings,-30.5,Ohio State -30.5
401525467,Virginia Tech,Old Dominion,Bovada,-17,Virginia Tech -17.0
401525467,Virginia Tech,Old Dominion,DraftKings,-16,Virginia Tech -16
401525467,Virginia Tech,Old Dominion,teamrankings,-14,Virginia Tech -14
401525467,Virginia Tech,Old Dominion,William Hill (New Jersey),-16,Virginia Tech -16
401525825,Wyoming,Texas Tech,Bovada,13.5,Texas Tech -13.5
401525825,Wyoming,Texas Tech,DraftKings,14,Texas Tech -14
401525825,Wyoming,Texas Tech,teamrankings,14,Texas Tech -14
401525825,Wyoming,Texas Tech,consensus,13.5,Texas Tech -13.5
401525825,Wyoming,Texas Tech,Caesars Sportsbook (Colorado),13,Texas Tech -13
401520201,Miami,Texas A&M,DraftKings,3,Texas A&M -3
401520201,Miami,Texas A&M,Bovada,2.5,Texas A&M -2.5
401520201,Miami,Texas A&M,William Hill (New Jersey),3,Texas A&M -3
401520216,Wake Forest,Vanderbilt,Bovada,-9.5,Wake Forest -9.5
401520216,Wake Forest,Vanderbilt,DraftKings,-10,Wake Forest -10
401520216,Wake Forest,Vanderbilt,William Hill (New Jersey),-9.5,Wake Forest -9.5
401520215,Virginia Tech,Purdue,Bovada,-1.5,Virginia Tech -1.5
401520215,Virginia Tech,Purdue,DraftKings,-1,Virginia Tech -1
401520215,Virginia Tech,Purdue,William Hill (New Jersey),0,Purdue -0
401525498,Virginia,James Madison,Bovada,6,James Madison -6.0
401525498,Virginia,James Madison,DraftKings,6,James Madison -6
401525498,Virginia,James Madison,William Hill (New Jersey),6,James Madison -6
401520194,Iowa State,Iowa,Bovada,3.5,Iowa -3.5
401520194,Iowa State,Iowa,DraftKings,3.5,Iowa -3.5
401520194,Iowa State,Iowa,William Hill (New Jersey),3.5,Iowa -3.5
401520207,Northwestern,UTEP,Bovada,-1,Northwestern -1.0
401520207,Northwestern,UTEP,DraftKings,-1,Northwestern -1
401520207,Northwestern,UTEP,William Hill (New Jersey),-1,Northwestern -1
401525497,Syracuse,Western Michigan,Bovada,-24.5,Syracuse -24.5
